filename,average_plddt,ranking_score,iptm,ptm,dope,soap,dockq,cpscore,interface_plddt,sc,ec,frustrate,rmsd,bsa,refine_dope
7aye_seed-9045222_sample-3model,82.96517071,0.87,0.78,0.8,-1.828924876,-2882.833496,0.893000962,-0.469854865,95.14591269,0.671,0.129171719,66.886,0.513573289,822.262,-3.135142986896997
7aye_seed-3877708_sample-4model,82.97358238,0.87,0.77,0.8,-1.88923232,-2776.754883,0.892180239,0.118431095,90.04162296,0.667,0.133296,65.029,0.513646603,889.644,-3.2551410139159147
7aye_seed-6786686_sample-4model,82.8943147,0.87,0.77,0.8,-1.901378428,-2721.840576,0.88681815,-0.011519626,92.08484519,0.668,0.126521419,66.33,0.513655603,871.54,-3.299938819905888
7aye_seed-3109649_sample-4model,82.63810985,0.87,0.78,0.8,-1.841723745,-2728.742432,0.88738267,-0.007091534,93.25970531,0.684,0.131295626,67.511,0.513707459,1564.001,-3.178611700010907
7aye_seed-6672233_sample-2model,82.92351806,0.87,0.77,0.8,-1.873686686,-2817.206543,0.890880731,0.051020002,94.78655234,0.678,0.123920586,69.641,0.513827801,1773.386,-3.2173944231363403
7aye_seed-7745187_sample-2model,82.89756556,0.87,0.78,0.8,-1.855576979,-2695.262207,0.891654258,-0.147865142,92.83673388,0.69,0.126544781,65.27,0.513860524,776.679,-3.2515546150097165
7aye_seed-1579680_sample-3model,83.00568036,0.87,0.77,0.8,-1.693838623,-2707.808838,0.892798685,-0.022248659,92.82239875,0.68,0.12760545,59.364,0.514009416,1650.665,-2.8950225612839184
7aye_seed-279716_sample-2model,83.09716972,0.86,0.78,0.8,-1.770289931,-2808.753418,0.890703043,0.237812863,91.99507844,0.67,0.129168283,66.058,0.514076352,1711.258,-3.025373835892795
7aye_seed-36904_sample-4model,82.79271648,0.87,0.77,0.8,-1.852224023,-2678.327148,0.88884995,0.814483442,92.58816289,0.664,0.13270359,66.444,0.514087319,811.446,-3.1964766952167385
7aye_seed-3297132_sample-2model,82.85417615,0.87,0.77,0.8,-1.885873393,-2780.293457,0.887174246,0.1982066,92.31294585,0.681,0.127076947,64.096,0.514139295,865.333,-3.217303845473148
7aye_seed-630484_sample-1model,82.98677882,0.87,0.77,0.8,-1.912453852,-2768.365479,0.887666788,-0.170381338,92.40354316,0.683,0.132516537,64.965,0.514185488,829.783,-3.3358822275397206
6ono_seed-9342694_sample-3model,76.88220065,0.97,0.9,0.7,-1.706827839,-2266.041992,0.909217951,-0.137389519,85.41464832,0.749,0.150263821,106.994,0.514206588,1650.064,-3.45366610880222
7aye_seed-6436575_sample-0model,82.93463137,0.86,0.77,0.8,-1.898222096,-2668.768311,0.890725042,-0.138609082,91.75062494,0.669,0.131750713,64.816,0.514238596,832.853,-3.2567115960533366
7aye_seed-2367127_sample-0model,82.81426027,0.86,0.77,0.8,-1.872290019,-2829.997803,0.888092071,-0.283171912,94.89603176,0.673,0.138120495,69.096,0.514265299,817.75,-3.219601850682807
6zbk_seed-1045424_sample-2model,92.69134819,0.91,0.91,0.92,-2.615686614,-2741.604736,0.947709055,0.50070794,93.0142253,0.695,0.161198133,66.716,0.514301956,931.226,-4.7089323014581135
6ono_seed-4738161_sample-0model,76.96488673,0.96,0.89,0.7,-1.720753246,-2426.404541,0.908282404,0.092521762,85.24564904,0.749,0.14571349,96.262,0.514311016,823.455,-3.4825968440682944
7aye_seed-181660_sample-3model,83.19114795,0.87,0.77,0.8,-1.923543604,-2661.71167,0.894149381,0.204766016,86.71042198,0.677,0.118657549,71.389,0.514311254,945.686,-3.2781213186832434
7aye_seed-930569_sample-1model,83.03982682,0.86,0.77,0.8,-1.86873407,-2867.819336,0.890206722,0.475606006,91.45387991,0.676,0.129022003,68.083,0.51435715,871.835,-3.2399839198293243
7aye_seed-9079663_sample-1model,82.79538347,0.87,0.77,0.8,-1.879365696,-2777.52417,0.887396075,0.12349604,92.76304482,0.679,0.135079952,61.975,0.514384449,805.011,-3.239990335747134
6ono_seed-9814955_sample-0model,78.24196764,0.98,0.9,0.71,-1.545043356,-2070.374756,0.8776478,0.211980182,85.70605906,0.719,0.142890894,93.453,0.514435232,790.177,-3.1861030570511994
7aye_seed-9539861_sample-4model,82.95205839,0.87,0.77,0.8,-1.942549263,-2769.679688,0.882773937,0.161670404,93.16256203,0.699,0.129726389,64.181,0.514482558,771.419,-3.3676650084250457
7aye_seed-5596136_sample-1model,82.93072241,0.87,0.77,0.8,-1.863310591,-2728.296875,0.884905456,0.197521242,92.67271249,0.68,0.13130441,69.006,0.514500856,817.032,-3.2133994844268163
7aye_seed-3749828_sample-2model,82.99759525,0.87,0.78,0.8,-1.870253726,-2717.090332,0.905514693,-0.014663335,95.36595168,0.704,0.127928937,55.932,0.515041173,753.785,-3.2341881071927308
6ono_seed-9719344_sample-0model,76.41944337,0.96,0.9,0.7,-1.591683785,-2207.807617,0.899964257,0.315510046,85.73604256,0.737,0.152034011,103.592,0.515043437,797.717,-3.2720661246116043
7aye_seed-5220729_sample-3model,83.05515586,0.86,0.77,0.8,-1.861351118,-2839.589844,0.890717205,-0.22648537,91.60480559,0.688,0.133410701,55.909,0.515069544,796.052,-3.21779535083379
7aye_seed-711962_sample-1model,83.15744186,0.87,0.78,0.8,-1.866472098,-2702.411621,0.887106768,0.513142966,89.48077211,0.679,0.130142787,68.235,0.515125573,851.198,-3.2026524254988926
7aye_seed-763339_sample-0model,82.98045522,0.87,0.77,0.8,-1.843865115,-2680.935303,0.882816862,0.143122727,92.95454547,0.693,0.135999751,65.323,0.515221775,778.577,-3.184671835028121
7aye_seed-634254_sample-4model,82.96914894,0.86,0.77,0.8,-1.94466914,-2803.573486,0.889027978,-0.031329608,92.36596714,0.682,0.123838221,63.216,0.515227795,1613.378,-3.4110775326834837
7aye_seed-976083_sample-4model,82.94577932,0.87,0.77,0.8,-1.831583678,-2784.003662,0.889228243,0.42372951,93.06079491,0.674,0.132612987,61.6,0.515232205,1562.402,-3.1657913944935747
7aye_seed-2959009_sample-4model,82.87731321,0.87,0.77,0.8,-1.955585752,-2756.230469,0.887679059,-0.072777813,92.5207993,0.695,0.129107546,68.466,0.515271544,821.288,-3.375927888584104
7aye_seed-36904_sample-0model,83.01665017,0.87,0.77,0.8,-1.850103748,-2835.207031,0.886386197,0.077551478,93.11705614,0.689,0.136832769,64.525,0.515416682,791.382,-3.2075386394588077
7aye_seed-5021908_sample-0model,83.06748639,0.87,0.78,0.8,-1.841235767,-2702.372314,0.892111422,-0.105135157,92.93908744,0.676,0.136730302,63.293,0.515562475,791.479,-3.164236708224305
7aye_seed-5491776_sample-0model,82.97612073,0.86,0.77,0.8,-1.795818013,-2781.945313,0.889962391,0.265317176,91.5504123,0.69,0.12879771,60.088,0.515681148,1689.702,-3.0798522095955176
7aye_seed-1042502_sample-4model,82.84129144,0.87,0.77,0.8,-1.864005143,-2769.828125,0.894301402,0.171242686,95.19321692,0.658,0.135964756,65.563,0.515703499,860.259,-3.199453393227575
7aye_seed-3472535_sample-4model,82.99673429,0.87,0.77,0.8,-1.89395249,-2734.44165,0.889580979,0.385998395,92.80028501,0.69,0.131164957,64.809,0.515713394,1612.334,-3.3134745034573365
6ono_seed-7115957_sample-1model,76.36723625,0.97,0.9,0.7,-1.599396789,-2308.99585,0.893120882,-0.075411626,84.4908045,0.719,0.148606553,103.76,0.515755773,827.083,-3.2303593867641482
7aye_seed-9814955_sample-4model,82.946571,0.86,0.77,0.8,-1.873872961,-2772.713623,0.890699252,0.266752122,91.44347714,0.676,0.129861229,65.023,0.5159778,838.672,-3.216354232066802
7n10_seed-31329_sample-0model,91.33645455,0.9,0.86,0.88,-2.335796507,-1807.707886,0.939376519,0.186159888,95.65444413,0.737,0.129366293,30.234,0.516025603,1369.707,-4.4044502898036315
6ono_seed-7889442_sample-3model,76.3923301,0.98,0.9,0.7,-1.573330996,-2393.383545,0.886713032,0.440065282,85.2869511,0.737,0.150110707,97.36,0.516067266,815.319,-3.2365739471020136
6ono_seed-1626957_sample-2model,78.33990291,0.98,0.9,0.72,-1.524098157,-1896.246216,0.906523395,-0.269322007,91.72705926,0.733,0.146683464,92.097,0.516083419,726.083,-3.1400169050203064
7aye_seed-2367127_sample-3model,82.92281049,0.87,0.77,0.8,-1.888466123,-2751.990723,0.889459268,-0.129231144,95.54481397,0.661,0.133227099,57.255,0.516239882,793.841,-3.273472276193538
7aye_seed-5353575_sample-3model,83.05071252,0.86,0.77,0.8,-1.892116006,-2749.070068,0.887662242,-0.158681592,92.35416336,0.678,0.132592519,64.123,0.51627022,801.356,-3.2696466972446547
7aye_seed-6468151_sample-0model,83.01148936,0.87,0.77,0.8,-1.914623084,-2774.083252,0.888229179,-0.003985683,91.73503933,0.685,0.124471122,65.338,0.51629895,829.792,-3.3008212101016063
7aye_seed-4647284_sample-2model,83.07326571,0.87,0.77,0.8,-1.824707013,-2737.949707,0.887676709,-0.163352147,93.00891212,0.684,0.128643585,61.23,0.51635319,775.465,-3.1499287829285043
6ono_seed-1818050_sample-3model,76.6935534,0.99,0.9,0.7,-1.542439733,-2220.456543,0.874837689,0.240208168,85.88460742,0.708,0.142334849,91.817,0.516592145,802.288,-3.168033123485668
7nlj_seed-930569_sample-3model,93.16327857,0.9,0.89,0.91,-2.941875711,-2069.216064,0.901661983,0.216492805,97.00280249,0.721,0.138607522,46.889,0.516642094,1036.94,-5.332415885216696
7aye_seed-732152_sample-4model,82.96825829,0.87,0.77,0.8,-1.873491654,-2706.156494,0.890284495,0.135164233,95.25380108,0.685,0.127190112,55.2,0.516907454,1605.544,-3.2500942964647574
7aye_seed-7115957_sample-1model,83.06411677,0.87,0.78,0.8,-1.891011886,-2746.912598,0.886108239,0.169113606,93.17237473,0.688,0.130511843,66.27,0.5170542,791.718,-3.274325820346024
7aye_seed-1937927_sample-4model,82.63731321,0.87,0.77,0.8,-1.845081875,-2766.16626,0.883692207,0.031379457,93.10453021,0.692,0.131232064,56.732,0.517077267,1605.484,-3.1786604974476065
7aye_seed-2934233_sample-3model,82.85664028,0.86,0.77,0.8,-1.781792434,-2741.076416,0.893007911,-0.158242065,94.66284042,0.666,0.139438646,69.167,0.517080367,1728.123,-3.058816298934652
7aye_seed-9198396_sample-0model,82.99348837,0.87,0.77,0.8,-1.87834556,-2881.528076,0.900805134,-0.027160414,93.08736462,0.682,0.127887646,66.129,0.51724267,867.587,-3.2579781865037614
7aye_seed-3297132_sample-1model,83.00672439,0.86,0.77,0.8,-1.844420757,-2777.062988,0.888241812,0.22892605,93.28732172,0.686,0.126284579,62.971,0.517403424,775.413,-3.1723134276176115
7aye_seed-3915180_sample-2model,82.97099951,0.87,0.77,0.8,-1.767984176,-2774.319824,0.884400041,-0.29278647,95.43814531,0.681,0.133120043,58.53,0.51745218,794.29,-3.002035471098206
7aye_seed-9646241_sample-4model,82.93435428,0.87,0.77,0.8,-1.901638736,-2811.670898,0.889502107,0.056875861,90.4765803,0.672,0.127493967,70.236,0.517683923,902.711,-3.2622727511336773
7aye_seed-6085369_sample-0model,82.87471549,0.87,0.77,0.8,-1.898924609,-2724.926514,0.887006574,0.779578076,92.88945797,0.679,0.132597297,67.618,0.5179317,1675.53,-3.2942579884483827
7aye_seed-2333229_sample-1model,82.97605146,0.87,0.77,0.8,-1.869593802,-2771.053711,0.890986213,0.246260034,91.80288041,0.689,0.126597093,61.028,0.518054307,823.689,-3.2245632421841535
6ono_seed-3565520_sample-1model,76.34645955,0.96,0.89,0.7,-1.672127987,-2352.578613,0.896041701,0.399061804,84.13687725,0.727,0.149234141,102.512,0.518208623,826.814,-3.430969673695712
6ono_seed-3877708_sample-1model,76.62842718,0.97,0.9,0.7,-1.678012134,-2296.182129,0.899876952,-0.20777993,85.60402209,0.725,0.14954642,98.934,0.518259108,799.788,-3.4116026739102425
7aye_seed-1864551_sample-2model,83.04969817,0.86,0.77,0.8,-1.896236751,-2798.991943,0.890004618,0.157909191,95.42843417,0.662,0.13688382,61.822,0.51834619,790.172,-3.292315471781478
7aye_seed-9977429_sample-3model,83.09359723,0.87,0.77,0.8,-1.836955414,-2675.705078,0.889036744,0.027495886,92.86364029,0.665,0.131481877,63.628,0.518373489,804.987,-3.15910763610332
6ono_seed-9163245_sample-3model,76.29631068,0.96,0.9,0.7,-1.533195546,-2247.568604,0.910575432,0.18995329,86.39366162,0.739,0.151565855,104.342,0.518528759,815.3,-3.141539587981506
7aye_seed-9163245_sample-1model,82.94078674,0.87,0.77,0.8,-1.793282599,-2712.10376,0.88546841,-0.285073899,93.35206747,0.682,0.128077372,58.998,0.518558145,774.119,-3.1021604229845794
7aye_seed-6297859_sample-3model,82.92671945,0.85,0.77,0.8,-1.866856191,-2729.6521,0.889684304,0.048404207,91.17371595,0.664,0.124451967,68.302,0.518753588,870.0,-3.2225600973328046
7aye_seed-9690929_sample-1model,82.86247402,0.87,0.77,0.8,-1.918090671,-2759.2229,0.891748031,0.17811576,92.47979432,0.663,0.135526676,62.408,0.51881367,1622.391,-3.3247101956151983
7aye_seed-2789072_sample-2model,82.83210292,0.87,0.78,0.8,-1.84573981,-2786.503174,0.886719408,-0.266000785,95.61256333,0.672,0.128067806,61.436,0.518945873,791.015,-3.1818719201803356
6ono_seed-6436575_sample-0model,78.80245307,0.96,0.89,0.72,-1.864900579,-2222.004639,0.874448345,0.112638636,86.17437941,0.715,0.147875899,92.554,0.518955469,1657.288,-3.7177103675419
7aye_seed-6297859_sample-4model,83.00856012,0.87,0.77,0.8,-1.904276045,-2778.671143,0.890672828,0.051226076,92.39208187,0.684,0.124993328,61.429,0.519110978,782.593,-3.3069039831378912
7aye_seed-7541423_sample-2model,82.90070757,0.87,0.78,0.8,-1.769309199,-2654.500488,0.886127764,0.258185538,92.26596654,0.678,0.124364335,70.643,0.519195616,830.489,-3.0049232418015777
7aye_seed-6675204_sample-4model,82.88385453,0.87,0.78,0.8,-1.890232157,-2679.651367,0.886597264,0.18726777,93.661276,0.701,0.128640109,64.635,0.519288301,779.024,-3.29499181144661
6ono_seed-4030619_sample-1model,76.53561165,0.96,0.9,0.7,-1.766567937,-2115.12915,0.90107266,-0.075293565,87.64109013,0.74,0.154224476,99.586,0.519441605,766.356,-3.514715790581396
6ono_seed-3274062_sample-1model,76.72079612,0.97,0.9,0.7,-1.716512419,-2033.864868,0.88628126,0.357678334,87.48771555,0.733,0.146664639,99.671,0.519522846,769.558,-3.479619921212482
7aye_seed-3226718_sample-2model,82.90711034,0.87,0.77,0.8,-1.903290935,-2737.271484,0.887227066,0.137837088,91.05030138,0.687,0.127830926,73.004,0.519550562,853.44,-3.2769907610425255
6ono_seed-31329_sample-4model,78.50279612,1.0,0.9,0.72,-1.547677052,-2072.317139,0.893705158,-0.092688327,89.41992732,0.727,0.15083867,95.824,0.519577265,815.833,-3.209129942469268
6ono_seed-7322849_sample-0model,77.20358576,0.98,0.9,0.71,-1.718013019,-2017.767822,0.853807267,0.313705161,87.10626785,0.728,0.139879791,91.589,0.519580424,775.299,-3.4727213245670154
6zbk_seed-5220729_sample-1model,92.66622841,0.91,0.9,0.92,-2.590365233,-2597.741455,0.950228582,0.209731662,93.94214896,0.681,0.173822564,70.128,0.519768357,925.207,-4.650118400306017
7aye_seed-1753403_sample-0model,82.94013855,0.87,0.78,0.8,-1.90130559,-2720.747559,0.893349574,-0.26050937,92.0036322,0.669,0.126534172,61.363,0.519777775,827.223,-3.3066815369346774
7aye_seed-7115957_sample-2model,83.17538842,0.87,0.78,0.8,-1.900141369,-2710.147949,0.89194534,0.254747439,92.0913505,0.663,0.128434695,64.371,0.520161927,891.135,-3.2878783240927665
7aye_seed-3299573_sample-4model,83.03900544,0.87,0.78,0.8,-1.829892871,-2708.44043,0.885676509,0.039610416,93.65119375,0.698,0.129282866,57.671,0.52022773,758.899,-3.151782471437222
7aye_seed-7225604_sample-1model,82.8165809,0.87,0.78,0.8,-1.80189465,-2747.282715,0.890858755,0.211651279,93.20933396,0.69,0.127269775,62.463,0.520278752,1623.357,-3.1068669368736455
7aye_seed-5021908_sample-2model,83.02472538,0.87,0.77,0.8,-1.835676164,-2708.584961,0.88985207,0.094192066,92.9123555,0.693,0.124719074,62.926,0.520287752,790.77,-3.163653275490942
7aye_seed-976083_sample-0model,82.96572489,0.86,0.78,0.8,-1.840005474,-2771.821289,0.887563917,0.306044892,92.06149546,0.666,0.130800741,68.889,0.52029705,824.429,-3.185356678282912
7aye_seed-7064254_sample-0model,82.87422068,0.87,0.77,0.8,-1.93706011,-2741.964111,0.89203797,-0.341342565,95.21622524,0.682,0.12366124,64.368,0.520300567,815.428,-3.3741629226875665
6ono_seed-5945783_sample-0model,77.15629773,0.98,0.89,0.7,-1.665353369,-2156.119141,0.886765853,0.25495956,86.65686595,0.727,0.147486787,94.495,0.520306051,805.48,-3.416587625199111
7aye_seed-7479025_sample-3model,83.04549728,0.87,0.77,0.8,-1.826635441,-2736.720459,0.888301674,-0.336823715,92.86512539,0.679,0.13184942,61.461,0.520380676,1620.984,-3.131513944206076
7aye_seed-9079663_sample-2model,83.02528946,0.87,0.77,0.8,-1.811645449,-2729.153076,0.887005892,-0.054798242,95.33987758,0.672,0.137553247,65.772,0.520390451,1681.579,-3.12701801378884
6ono_seed-9497952_sample-1model,76.69525566,0.96,0.9,0.7,-1.734706178,-2183.844971,0.90653026,0.372525435,87.63311848,0.731,0.156390273,104.897,0.520594895,800.385,-3.4877564741567424
6ono_seed-204505_sample-3model,77.5091068,0.97,0.9,0.71,-1.363303031,-2141.4104,0.873275108,0.399834799,87.9349657,0.727,0.142553619,96.843,0.520634115,819.13,-2.871771241033173
7aye_seed-565733_sample-4model,83.03173182,0.86,0.77,0.8,-1.899908127,-2675.894287,0.889030486,0.338309023,93.15831944,0.661,0.132119014,64.451,0.520748675,798.283,-3.2879831920454765
7aye_seed-9758665_sample-0model,82.78762494,0.87,0.77,0.8,-1.867722292,-2695.349365,0.887257042,-0.400232482,95.47745806,0.666,0.125423642,58.235,0.520809948,794.915,-3.249091753335666
6ono_seed-5442239_sample-3model,76.60409061,0.97,0.89,0.7,-1.724221855,-2476.106689,0.909726849,0.296284243,84.27413004,0.76,0.149233186,107.06,0.520962119,825.77,-3.493437884038344
7aye_seed-3565520_sample-0model,82.85029688,0.87,0.78,0.8,-1.820943694,-2787.422607,0.891951079,-0.168701528,92.57257916,0.678,0.134077908,60.351,0.521150351,1625.104,-3.1445672537255698
7aye_seed-5527746_sample-3model,82.91739733,0.86,0.78,0.8,-1.828782384,-2756.027344,0.888588477,-0.026827516,91.95527716,0.67,0.128260645,63.788,0.521274984,1725.113,-3.141617671443142
7n10_seed-2789072_sample-4model,91.45935455,0.87,0.87,0.89,-2.487748444,-1810.025513,0.932457691,-0.2188725,95.48861595,0.684,0.12682495,29.797,0.52138257,1420.351,-4.689957463573249
7aye_seed-6826974_sample-4model,82.96060861,0.87,0.78,0.8,-1.804053136,-2665.08374,0.908223069,-0.105452907,94.94863397,0.693,0.126843912,56.651,0.521553755,780.464,-3.1111026707995797
7aye_seed-3749828_sample-4model,83.11593765,0.86,0.78,0.8,-1.844073282,-2750.979004,0.892300661,0.223506206,92.60939804,0.676,0.12888108,67.037,0.521606743,1679.076,-3.1852279377426997
7aye_seed-727438_sample-2model,82.93462642,0.87,0.77,0.8,-1.892652542,-2744.838623,0.885172377,0.328522352,92.36260911,0.678,0.13317623,65.697,0.521642566,821.068,-3.2501473157416902
7aye_seed-2333229_sample-0model,83.12744681,0.87,0.78,0.8,-1.93552294,-2767.82373,0.891253279,0.327398946,92.87093425,0.682,0.132925081,64.262,0.521830678,815.855,-3.384929338113288
7aye_seed-3915180_sample-0model,83.06399802,0.87,0.78,0.8,-1.822535393,-2752.13623,0.888635193,0.223483836,92.89495965,0.684,0.138135987,58.92,0.521952927,1618.188,-3.161346302069151
7aye_seed-1753403_sample-2model,82.95759525,0.87,0.77,0.8,-1.918244707,-2847.025391,0.888232051,-0.064693936,95.12629382,0.69,0.132587442,70.301,0.522251725,835.608,-3.3145606038410502
6ono_seed-6639928_sample-0model,77.63846602,0.98,0.9,0.71,-1.600548744,-2051.639893,0.871328955,0.378281538,86.46222308,0.705,0.144714932,97.996,0.52237457,806.451,-3.3149705284891455
6ono_seed-36904_sample-0model,77.17012298,0.97,0.9,0.7,-1.628796117,-2230.068359,0.904094541,0.182519891,86.09534781,0.719,0.14699393,100.218,0.522423506,773.03,-3.3286156528539657
7aye_seed-1240546_sample-3model,83.07117269,0.87,0.77,0.8,-1.850376394,-2827.385742,0.886666045,0.195206712,92.85132962,0.676,0.13959814,61.306,0.522438109,788.956,-3.2157952316346092
7aye_seed-5491776_sample-2model,82.81557645,0.87,0.77,0.8,-1.886716806,-2781.322754,0.885367726,-0.26682507,95.41743858,0.709,0.132422048,68.118,0.522449076,1647.265,-3.25781924381406
7aye_seed-6675204_sample-0model,82.84496289,0.86,0.77,0.8,-1.822731619,-2820.571045,0.889255528,-0.323052418,94.6612498,0.677,0.134554905,65.072,0.522512555,1711.833,-3.117960695240565
7aye_seed-958038_sample-4model,83.01352796,0.87,0.78,0.8,-1.836822872,-2747.76123,0.891222976,-0.180001146,92.11605437,0.65,0.132871522,58.943,0.522564292,816.309,-3.1615009845382525
7aye_seed-4514003_sample-0model,82.87551212,0.87,0.78,0.8,-1.891566334,-2703.465332,0.884554411,0.446669824,92.64669428,0.681,0.134970442,60.739,0.522620082,807.691,-3.2516876061754365
7aye_seed-634254_sample-2model,82.77566056,0.87,0.77,0.8,-1.861669139,-2794.897217,0.888314819,0.264622935,92.52528175,0.683,0.135039676,66.032,0.522779286,1637.325,-3.244029271149273
7aye_seed-958038_sample-3model,83.03904998,0.87,0.77,0.8,-1.854934966,-2751.402832,0.889045679,0.390971344,92.998958,0.673,0.129447367,59.369,0.522839844,787.59,-3.206077514926168
7aye_seed-9033122_sample-2model,82.94862444,0.87,0.77,0.8,-1.756301368,-2627.860107,0.887646468,0.050752827,91.73600031,0.672,0.133588885,69.058,0.522920251,1670.399,-3.0164608531066857
